drive,target_m,i0,i1,dist_m,dur_s,speed_kmh,cal_scale,err_frozen,err_AI + gyro,err_AI + road,err_perfect + road,err_AI cal + road
S-Vw2,500.0,30272,30452,543.0285522476988,18.0,108.60571044953977,1.1558698302754729,542.830115684145,145.01952140578265,88.45778482178827,4.603476806778191,18.09176031807169
S-Vw2,500.0,30362,30542,536.7002800918926,18.0,107.34005601837853,1.1614902886827476,536.4356321441778,132.18291287031096,83.82345474949452,3.076696313879504,11.13884570566306
S-Vw2,500.0,30452,30632,514.5411819042129,18.0,102.90823638084257,1.1666501129843383,514.3364350504255,214.5438401590172,58.808748540915715,0.6953240106064458,17.182624144621855
S-Vw2,500.0,30542,30724,763.7621914353804,18.199999999999818,151.07384006414267,1.1687722894983499,763.6945024730258,376.04592484447903,288.69181120148454,1.2804819855896599,208.67311013640997
S-Vw2,500.0,30632,30724,513.7894961213751,9.199999999999818,201.04806369967253,1.1122827525896097,513.7894961214307,282.2180447995814,268.5142664355498,0.8676082225820273,240.96348823590426
S-Vw2,500.0,30724,31082,713.3790419243232,35.80000000000018,71.7364399700433,1.2238138432124623,713.0546986770751,322.832260075832,252.89465348917633,0.8009364499612447,465.0427625147151
S-Vw2,500.0,30724,31082,713.3790419243232,35.80000000000018,71.7364399700433,1.2238138432124623,713.0546986770751,322.832260075832,252.89465348917633,0.8009364499612447,465.0427625147151
S-Vw2,500.0,30902,31172,693.4804895620764,27.0,92.46406527494352,1.0931836770577235,692.8885693616035,39.96164539654688,11.813066718315358,0.6286293785787074,77.49413928311996
S-Vw2,500.0,30992,31264,914.0330098428458,27.199999999999818,120.97495718508334,1.1038418159414665,912.6940657654869,282.9646436437112,210.915957451739,0.9901266060982986,137.8378980241153
S-Vw2,500.0,31082,31264,683.9636618563381,18.199999999999818,135.28951553202427,1.117133357365693,683.5654229213171,243.12741591279942,212.42628078928084,1.9421998020693672,157.12177954930544
S-Vw2,500.0,31172,31442,669.015953756927,27.0,89.20212716759028,1.0455528692483669,668.8232382878867,145.19808077333218,13.634902105247034,2.017067398895639,16.50367520376409
S-Vw2,500.0,31264,31624,872.6174841259854,36.0,87.26174841259854,1.1272237883556093,871.5889176351176,284.4024302486508,17.95060316018329,3.3546200995068456,91.22217611894983
S-Vw2,500.0,31264,31624,872.6174841259854,36.0,87.26174841259854,1.1272237883556093,871.5889176351176,284.4024302486508,17.95060316018329,3.3546200995068456,91.22217611894983
S-Vw2,500.0,31532,31804,888.6359312475033,27.199999999999818,117.61357913569977,1.053708958405943,887.8927215363956,189.73736878597,187.3685352012368,1.6900215483068128,149.69778079029507
S-Vw2,500.0,31624,31982,659.3592821035272,35.80000000000018,66.30428535119235,1.1094046423018329,659.0206872649242,252.45491127740567,254.4741363341029,3.738718933997508,354.51096535579603
S-Vw2,500.0,31624,31982,659.3592821035272,35.80000000000018,66.30428535119235,1.1094046423018329,659.0206872649242,252.45491127740567,254.4741363341029,3.738718933997508,354.51096535579603
S-Vw2,500.0,31804,32162,654.119927879321,35.80000000000018,65.77742291523866,1.0766837771201747,653.4725037252676,505.7835303215257,218.29360540888845,1.5970670449590645,285.3153045327897
S-Vw2,500.0,31804,32162,654.119927879321,35.80000000000018,65.77742291523866,1.0766837771201747,653.4725037252676,505.7835303215257,218.29360540888845,1.5970670449590645,285.3153045327897
S-Vw2,500.0,31982,32253,657.018308125429,27.09999999999991,87.27918484323072,0.9643974069980873,656.316342399165,167.08520854949793,3.074820767291785,2.7750724461273406,25.081827039596536
S-Vw2,500.0,32072,32343,827.6962315001874,27.09999999999991,109.95226691515442,0.9944673422839833,827.1228370175996,182.18135556163813,162.7862035153333,1.3259393025735795,166.47225854616434
S-Vw2,500.0,32253,32434,586.0651110206018,18.09999999999991,116.56543644608713,0.9949710257449225,586.0634120800914,155.54636672166092,148.7238281987042,0.759054735815819,150.922234714564
S-Vw2,500.0,32343,32704,778.7753467016155,36.09999999999991,77.66180742730812,1.051999611079974,778.7716315076606,60.35713461920455,53.6267921857147,5.494648612234702,96.72955859983179
S-Vw2,500.0,32343,32704,778.7753467016155,36.09999999999991,77.66180742730812,1.051999611079974,778.7716315076606,60.35713461920455,53.6267921857147,5.494648612234702,96.72955859983179
S-Vw2,500.0,32434,32704,581.6526816962796,27.0,77.5536908928373,0.9977598765959443,581.6504431220741,29.91638924735703,38.03163340692985,5.433620389276482,36.658499754560324
S-Vw2,500.0,32704,32973,569.7466616109741,26.90000000000009,76.24862385871747,1.0283762004271977,569.5206970278757,96.31522392242995,80.65816359924209,1.8404642582987498,99.09468094203439
S-Vw2,500.0,32704,32973,569.7466616109741,26.90000000000009,76.24862385871747,1.0283762004271977,569.5206970278757,96.31522392242995,80.65816359924209,1.8404642582987498,99.09468094203439
S-Vw2,500.0,32794,33151,570.4087408881023,35.70000000000027,57.520209165186344,0.9706338946998622,570.3726569575591,285.4591263054878,292.0354655797385,0.6545442884294114,266.6910985803211
S-Vw2,500.0,32883,33242,584.4015521021502,35.90000000000009,58.602941157875634,0.9924963508361305,584.3765063401282,272.65809118873824,279.92823119470165,2.659578841795013,273.43887694343
S-Vw2,500.0,33151,33422,600.1870420700507,27.09999999999991,79.72964396502545,0.9329713593604761,600.1789644584676,118.74358004182608,46.236688499184346,5.614950091205034,6.087612558603555
S-Vw2,500.0,33242,33512,597.5522256182085,27.0,79.6736300824278,0.928088118511636,597.5516738134413,77.46090276161105,69.38951266411267,6.553867149037726,22.1824438456813
S-Vw2,500.0,33332,33603,788.3386012789852,27.09999999999991,104.72394703337109,0.9219585487735577,788.3361846850047,124.17738887641475,101.31731721987377,6.17624856043545,154.919968324683
S-Vw2,500.0,33512,33694,577.2283707853494,18.199999999999818,114.1770403751252,0.8670182249124377,577.2241838609513,143.35090335767205,117.8554046459144,7.565620999539145,178.98829619687598
S-Vw2,500.0,33603,33874,578.100998583679,27.09999999999991,76.79570460890228,0.9070942851982503,578.1005419713415,116.1469522528248,54.74089254580142,7.1345521680751975,8.315745542572822
S-Vw2,500.0,33603,33874,578.100998583679,27.09999999999991,76.79570460890228,0.9070942851982503,578.1005419713415,116.1469522528248,54.74089254580142,7.1345521680751975,8.315745542572822
S-Vw2,500.0,33694,34053,776.1394028225695,35.90000000000009,77.8301351019845,0.9428758635712459,776.1330010286349,74.56602007500166,45.927875055481955,4.843860303243427,4.913103035797924
S-Vw2,500.0,33874,34232,584.4708180874659,35.80000000000018,58.77360181885102,0.9213444940689725,584.4495089041541,307.3181366070457,251.04912864489083,7.040543198637158,185.22677071832624
S-Vw2,500.0,34053,34412,576.610253065468,35.90000000000009,57.821640975924225,0.9039160930446256,576.5541342706096,252.84433682682388,235.6912668738737,8.161429631834205,157.69334126700923
S-Vw2,500.0,34053,34412,576.610253065468,35.90000000000009,57.821640975924225,0.9039160930446256,576.5541342706096,252.84433682682388,235.6912668738737,8.161429631834205,157.69334126700923
S-Vw2,500.0,34322,34592,561.6039494835641,27.0,74.88052659780854,0.919390281529623,561.4965376235468,29.548137195598553,28.65968547070306,7.081282473089804,20.986572847335417
S-Vw2,500.0,34412,34683,570.4114130078524,27.09999999999991,75.77420984606184,0.9194892582171226,570.27368382201,91.42192470131275,46.88735417636197,7.258772951261045,7.680869104079658
S-Vw2,500.0,34502,34772,571.7884997892033,27.0,76.23846663856045,0.9201058086464495,571.6788848388759,192.29468057722013,74.02682471604714,8.012209469347521,23.318799839573817
S-Vw2,500.0,34683,34952,577.022742285837,26.90000000000009,77.22237443230507,0.9228207083196999,576.9514236357858,155.61833919555792,91.58190906223375,8.046220738160432,40.469925207318916
S-Vw2,500.0,34772,35042,578.343285541443,27.0,77.11243807219242,0.8771299169909121,578.2774999367173,95.28520656945963,95.55722733606024,5.97241240349677,13.9419609346241
S-Vw2,500.0,34861,35132,573.8114604108341,27.09999999999991,76.22587665974206,0.8561958912046506,573.7469175822566,150.2450370389465,98.26568546094296,8.037372075341457,8.14509613480717
S-Vw2,500.0,34952,35222,559.8545669481464,27.0,74.64727559308619,0.8539244465620892,559.7950217448827,195.52915867379627,106.6820318023268,7.236692696444395,11.422766816570405
S-Vw2,500.0,35132,35402,564.8520359157046,27.0,75.31360478876061,0.8808128695201508,564.7694812696963,99.03007358375402,106.35959511947804,5.836020134930451,26.727797756242055
S-Vw2,500.0,35222,35492,571.540721412297,27.0,76.2054295216396,0.8529376612200039,571.4815175318395,203.9105967509848,102.65265017901024,5.090957635243764,6.132732024490673
S-Vw2,500.0,35312,35582,574.2537097442255,27.0,76.56716129923007,0.871075570787295,574.2095069278766,149.56210047497188,102.32249550371091,2.6313724639343308,15.244076128819714
S-Vw2,500.0,35492,35764,785.9479280451196,27.199999999999818,104.02251988832535,0.8787364129879083,785.9098228768714,100.89856060278977,94.09240532679195,4.69482818730907,177.9063743701626
S-Vw2,500.0,35582,35764,593.0063917071966,18.199999999999818,117.29796759043568,0.8705521384316401,593.0022422219348,162.75523132928433,127.05229557444883,4.726341452172298,187.43605494481295
S-Vw2,500.0,35672,35942,588.915818228561,27.0,78.52210909714147,0.8640119687403738,588.904611047913,193.4982753958828,102.74896138918446,2.1947795571110245,8.834399875870123
S-Vw2,500.0,35764,36034,579.1816883787687,27.0,77.22422511716917,0.9216330265371817,579.1669901231602,101.11348550479781,99.11588532037918,3.567712498827839,46.09344350238894
S-Vw2,500.0,35942,36124,584.5457790825458,18.199999999999818,115.6244398185267,0.8539462414461229,584.5457028534337,151.0296534957454,147.70699560710017,3.8163801338204313,211.63110266405457
S-Vw2,500.0,36034,36394,777.7636227927578,36.0,77.77636227927579,0.9197604924850188,777.6199591762921,394.6375987263544,76.77142579205125,0.9487560125274022,8.280253187319008
S-Vw2,500.0,36034,36394,777.7636227927578,36.0,77.77636227927579,0.9197604924850188,777.6199591762921,394.6375987263544,76.77142579205125,0.9487560125274022,8.280253187319008
S-Vw2,500.0,36302,36484,586.6106440333097,18.199999999999818,116.03287464395254,0.8705080682899605,586.2734813537311,150.6049581159175,149.15180881390603,1.3731555854514834,205.76157310908792
S-Vw2,500.0,36394,36752,591.842699524932,35.80000000000018,59.51490833211576,0.9377278063201098,591.2645324965663,236.8079127280468,236.9058970227327,0.7009262674443775,185.330373492322
S-Vw2,500.0,36394,36752,591.842699524932,35.80000000000018,59.51490833211576,0.9377278063201098,591.2645324965663,236.8079127280468,236.9058970227327,0.7009262674443775,185.330373492322
S-Vw2,500.0,36662,36932,589.4464720033138,27.0,78.59286293377518,0.8954257153627864,589.3822863163558,41.8814010005791,23.024929998454358,1.0265965848586442,41.12209113348294
S-Vw2,500.0,36752,37022,594.7474615468818,27.0,79.29966153958424,0.9010178169550387,594.7460777450582,190.842200359724,26.6073650740027,1.1203388486715513,34.835471125122
S-Vw2,500.0,36842,37114,808.622649182551,27.199999999999818,107.0235859212207,0.9080624556213637,808.621294612821,203.4891750442173,171.4587604781657,1.8791935261360309,230.08841427295937
S-Vw2,500.0,36932,37114,605.411025000576,18.199999999999818,119.75163131879646,0.8744145849592277,605.4103934518869,172.91073662325195,169.78407821682706,1.8871429786750935,224.41910335398535
S-Vw2,500.0,37114,37383,598.2744234031561,26.90000000000009,80.06646558555222,1.004072171978596,598.2743590598316,123.42248470990103,50.39837119303781,2.226452022224988,53.034900311912
S-Vw2,500.0,37114,37383,598.2744234031561,26.90000000000009,80.06646558555222,1.004072171978596,598.2743590598316,123.42248470990103,50.39837119303781,2.226452022224988,53.034900311912
S-Vw2,500.0,37294,37653,818.9571719740634,35.90000000000009,82.12383897232928,0.9401681648401712,818.9525570568798,84.15827320323494,23.802426483657044,2.105437623734422,26.731554446809483
S-Vw2,500.0,37294,37653,818.9571719740634,35.90000000000009,82.12383897232928,0.9401681648401712,818.9525570568798,84.15827320323494,23.802426483657044,2.105437623734422,26.731554446809483
S-Vw2,500.0,37562,37832,628.1066891575465,27.0,83.74755855433953,0.9036537514894823,628.0912243455463,40.74179742822045,41.943711041613966,1.706059877632648,22.7508804861782
S-Vw2,500.0,37653,38012,608.2398972076917,35.90000000000009,60.99341587598007,0.9576584970310391,607.9293942623029,284.5132929722733,279.3836205756477,4.448013141099157,241.84902473469697
S-Vw2,500.0,37653,38012,608.2398972076917,35.90000000000009,60.99341587598007,0.9576584970310391,607.9293942623029,284.5132929722733,279.3836205756477,4.448013141099157,241.84902473469697
S-Vw2,500.0,37832,38102,601.3335364857921,27.0,80.1778048647723,0.9483919216027364,600.8408710370076,93.77742723050685,60.103959488179825,3.5228841140651705,26.13592823737129
S-Vw2,500.0,37922,38192,595.6232285751321,27.0,79.41643047668428,0.9470245480654768,595.4328939213838,121.75315243768176,76.34560849560647,3.98426972754223,40.87757275656941
S-Vw2,500.0,38102,38283,592.8476295430883,18.09999999999991,117.91444565497947,0.937410835854503,592.8432098150375,201.0199350805103,133.4667392616353,4.276300486489611,162.2120191510987
S-Vw2,500.0,38192,38462,594.8660676673462,27.0,79.3154756889795,0.9303727342763705,594.8659097946913,78.2011450299416,75.35778366108292,4.163462832638744,28.82519614678081
S-Vw2,500.0,38283,38642,586.6169761761994,35.90000000000009,58.82510067505049,0.9470383322847211,586.6120347520526,305.6326849098371,309.3494678268543,2.643748569722864,261.9009633666517
S-Vw2,500.0,38283,38642,586.6169761761994,35.90000000000009,58.82510067505049,0.9470383322847211,586.6120347520526,305.6326849098371,309.3494678268543,2.643748569722864,261.9009633666517
S-Vw2,500.0,38552,38822,591.0998847119045,27.0,78.81331796158727,0.8470229261100359,591.0944273741172,195.6924025295705,83.3011762047198,2.8882872658720076,20.14903322876565
S-Vw2,500.0,38642,38912,596.3775237479131,27.0,79.51700316638842,0.8834495045712408,596.376189243691,215.56712447258602,65.8498946050748,2.55817690137416,11.654287338661474
S-Vw2,500.0,38732,39002,597.2783251576911,27.0,79.63711002102548,0.8978669899034138,597.2769670777684,108.52267426865065,54.78754538963312,2.103483298542158,12.082194083910746
S-Vw2,500.0,38912,39184,807.110982622049,27.199999999999818,106.82351240586014,0.8704332185657199,805.8452266098038,256.8024100701721,153.08583165292922,1.6911703257432782,237.9094260935926
S-Vw2,500.0,39002,39184,613.0758002422954,18.199999999999818,121.26774070726843,0.8918824662528274,612.5027369278257,288.9187382958284,176.04864039866644,1.8414969088218065,223.28190044427367
S-Vw2,500.0,39092,39361,625.0922631460562,26.90000000000009,83.65547016081021,0.8932172905030261,624.5096246425288,277.3801266220903,7.080864140999239,1.936550433632242,60.61796279503222
S-Vw2,500.0,39184,39542,642.1645446348994,35.80000000000018,64.57520560574375,0.9637308753670005,641.3260528764459,285.7047593672352,205.90051128347864,3.269990686752728,175.15940403104634
S-Vw2,500.0,39361,39632,604.6222284206015,27.09999999999991,80.31882001159309,0.9134532618010213,604.0776716697093,81.06537965261734,50.27762563444063,1.0902022290370181,6.506205274901375
S-Vw2,500.0,39452,39722,564.2289607846469,27.0,75.23052810461958,0.8786834779822754,563.9419665634802,198.82719631522602,89.27378646374169,2.136751172385024,9.985238190343187
S-Vw2,500.0,39542,39812,552.6280413180357,27.0,73.68373884240476,0.9056101134980774,552.5533105657773,178.41096267348976,98.98483387123774,2.4104585032952723,37.45444509128434
S-Vw2,500.0,39632,39903,768.8457652238721,27.09999999999991,102.1344927972675,0.9223162027978803,768.8399469278924,265.3043097938663,127.42453465375841,1.7929491538205986,177.2080290610395
S-Vw2,500.0,39812,40082,601.8310222614091,27.0,80.24413630152121,0.9236895535680063,601.395605432895,274.29992960794686,2.1448081354298454,1.839680822665496,47.06009791152543
S-Vw2,500.0,39903,40174,630.5524595229363,27.09999999999991,83.76342635729071,1.0011763184700997,628.5572771594966,104.25746054378797,22.665192385500045,1.5465228820718921,21.951991695749445
S-Vw2,500.0,39903,40174,630.5524595229363,27.09999999999991,83.76342635729071,1.0011763184700997,628.5572771594966,104.25746054378797,22.665192385500045,1.5465228820718921,21.951991695749445
S-Vw2,500.0,40082,40352,641.4897404992662,27.0,85.53196539990216,0.9476181668905717,641.2045150533503,111.17810368430958,4.357182282561821,2.853527906798434,36.83949743776386
S-Vw2,500.0,40174,40532,638.4238670241466,35.80000000000018,64.19904808064013,1.030473489253954,638.4135448247066,317.3227622494646,206.070792499518,1.4843275494693131,231.78673658057127
S-Vw2,500.0,40352,40623,853.3266626253317,27.09999999999991,113.35704743362378,0.9198491169096226,853.2675523131327,232.47294289506175,227.11906245213444,1.3015944014561285,277.281877824051
S-Vw2,500.0,40443,40623,640.7587476067711,18.0,128.15174952135422,0.9449378799794178,640.7409803532992,239.64304946027994,228.42426779543797,1.417422136200045,251.17415460367442
S-Vw2,500.0,40532,40802,650.4273153463873,27.0,86.72364204618498,0.9668271706664181,650.384161798681,37.65873759192323,30.31708750921943,0.8098052740759402,50.8809878712355
S-Vw2,500.0,40623,40983,871.7461665471346,36.0,87.17461665471347,1.0476057211318712,871.7371345281375,210.40547464009225,19.625386867372438,4.3573903811095684,21.851432096866947
S-Vw2,500.0,40623,40983,871.7461665471346,36.0,87.17461665471347,1.0476057211318712,871.7371345281375,210.40547464009225,19.625386867372438,4.3573903811095684,21.851432096866947
S-Vw2,500.0,40802,40983,652.9983054534532,18.09999999999991,129.87811600179245,0.9899672173250699,652.9923305932185,247.6965849552152,214.12021612788087,4.399234396311922,218.51432533354708
S-Vw2,500.0,40983,41253,624.9977999567782,27.0,83.33303999423708,1.0926611992134379,624.997041950713,78.05620519719452,15.717762470533184,6.3781401715793145,73.94775268622023
S-Vw2,500.0,40983,41253,624.9977999567782,27.0,83.33303999423708,1.0926611992134379,624.997041950713,78.05620519719452,15.717762470533184,6.3781401715793145,73.94775268622023
S-Vw2,500.0,41073,41343,617.2798502483492,27.0,82.30398003311323,1.046617151856222,617.1066281913194,44.18118308428286,20.947874061502514,4.439033976951988,50.416523747786734
S-Vw2,500.0,41163,41433,603.5314809764095,27.0,80.47086413018795,1.068786583538204,603.0731056847935,37.251105300620054,35.11699594693413,3.3344988505320203,78.92992015021967
S-Vw2,500.0,41253,41524,600.1743837301328,27.100000000000364,79.72796241433392,1.0875213031907542,600.0334066555607,87.07650566754427,42.19269346206554,2.780001818244374,98.2750414647569
S-Vw2,500.0,41433,41793,821.742588714973,36.0,82.1742588714973,1.0504230025355912,821.7391195170698,8.416523447024504,6.774625248421106,4.624734925971836,36.48535007275144
S-Vw2,500.0,41524,41793,616.8048301979579,26.899999999999636,82.54637132760887,1.0724867829519724,616.8020659481961,39.564644221430974,15.364430608942907,4.535972481023795,29.341001027470718
S-Vw2,500.0,41703,41883,616.7231377068383,18.0,123.34462754136767,1.004165062975314,616.7117385221287,224.28776308373395,220.1653994132483,3.578088297622299,218.51803591882455
S-Vw2,500.0,41793,42063,631.8188210457738,27.0,84.24250947276985,1.0222979564440628,631.6571847267879,163.83174413335234,26.640754674454428,1.5361740766441019,13.18932950393476
S-Vw2,500.0,41793,42063,631.8188210457738,27.0,84.24250947276985,1.0222979564440628,631.6571847267879,163.83174413335234,26.640754674454428,1.5361740766441019,13.18932950393476
S-Vw2,500.0,41973,42243,570.3868480947567,27.0,76.05157974596757,1.083058243017873,570.1350180370999,140.53387451493222,78.53867488126303,3.34173526384654,132.32639420045365
S-Vw2,500.0,42063,42334,570.0038395293814,27.100000000000364,75.72006724375444,1.0767466678082864,569.9915647736448,274.3187262012814,90.28432985714893,2.3472940217865164,140.90997688596474
S-Vw2,500.0,42243,42514,548.2868090226257,27.100000000000364,72.83514806204525,0.9789719907118986,548.2685155056557,116.94393861631437,78.72567715051241,1.1595921971161973,65.5565117758519
S-Vw2,500.0,42243,42514,548.2868090226257,27.100000000000364,72.83514806204525,0.9789719907118986,548.2685155056557,116.94393861631437,78.72567715051241,1.1595921971161973,65.5565117758519
S-Vw2,500.0,42424,42784,767.0010345021874,36.0,76.70010345021873,0.9639319723311469,766.9573779905779,71.54554500277494,59.88257443945889,3.6094477854682405,30.1541553795024
S-Vw2,500.0,42514,42784,593.3023545535543,27.0,79.10698060714058,0.9569045407871166,593.2700379079663,120.33754910930001,32.8689483464518,3.6040926582642228,6.7178472711312756
S-Vw2,500.0,42603,42964,790.2724696023506,36.100000000000364,78.80833491879318,0.9605537160056841,790.2506443117478,106.65335214284632,71.2152844807566,1.6131876894699362,37.22009336787114
S-Vw2,500.0,42784,43053,582.2729664518847,26.899999999999636,77.92500666270682,1.007325013299625,582.1210916174841,76.89872968244923,55.76573647538249,3.911083655161011,60.432447010508234
S-Vw2,500.0,42964,43233,595.281093633399,26.899999999999636,79.66587126692436,0.9594154565591564,594.8364559141518,120.8960117537696,5.313094243465063,3.068934593877434,20.05259852723816
S-Vw2,500.0,42964,43233,595.281093633399,26.899999999999636,79.66587126692436,0.9594154565591564,594.8364559141518,120.8960117537696,5.313094243465063,3.068934593877434,20.05259852723816
S-Vw2,500.0,43144,43503,769.8088203423831,35.899999999999636,77.1953134605183,0.9194052589482539,769.7964469452764,469.9203931775231,48.160151806313344,0.7856685170441906,17.82025620350328
S-Vw2,500.0,43233,43503,568.5822957638011,27.0,75.81097276850682,0.9222188327795632,568.5809100672577,220.03530779202663,55.84830414819324,0.7083850784237784,7.332100770463143
S-Vw2,500.0,43412,43594,570.4930909216491,18.200000000000728,112.84478721526675,0.8852709544815969,570.4856282306645,148.77032219975578,146.36455110106735,1.203273699311072,195.10339947049718
S-Vw2,500.0,43503,43773,585.7266984181624,27.0,78.09689312242165,0.9337194804932327,585.7032957416236,59.5723361553404,16.813974462584845,0.9835537812467222,23.191537073851176
S-Vw2,500.0,43594,43863,582.5599084698188,26.899999999999636,77.96340782495822,0.9351427433837326,582.5549497285317,46.35815718389566,4.189597036764109,1.1916355873053397,33.9877697699889
S-Vw2,500.0,43682,43954,563.1306207132147,27.200000000000728,74.53199391792349,0.9444289877885056,563.1040579784262,27.636900625717853,24.644332287425506,1.0685987222487234,8.105568986612328
S-Vw2,500.0,43773,44043,556.1096606038918,27.0,74.14795474718558,0.9485107519644156,555.8547959303364,85.40936759823936,33.30075516510962,1.9313468240984843,3.4861013713212397
S-Vw2,500.0,43954,44224,592.5779826393555,27.0,79.0103976852474,0.9714810421858683,591.9956519487478,142.6249193996276,22.858678944714303,3.9954843915324574,6.33203887987087
S-Vw2,500.0,44043,44403,831.7529576671368,36.0,83.17529576671367,0.9980976606876193,830.4762502614229,169.75536159417692,15.403057406597721,5.518631878327736,13.903876772364864
S-Vw2,500.0,44133,44403,640.0183394038177,27.0,85.3357785871757,0.979025751433288,639.6368371549753,50.8567273184876,6.086161619840481,5.401859958555617,11.911404636972438
S-Vw2,500.0,44224,44493,640.4216823237075,26.899999999999636,85.70699094295087,0.9617159608405242,640.4181490529758,150.02745372467342,10.995221212549032,4.763891135598612,15.72209068397087
S-Vw2,500.0,44403,44674,615.3677901569608,27.100000000000364,81.74627470719665,0.9598187619933949,615.3677274922771,38.668846880122295,34.31323843897983,2.812583658066132,8.57677644620163
S-Vw2,500.0,44493,44763,598.8270750940574,27.0,79.84361001254099,1.00467508375286,598.8229809874646,57.12931702738571,51.01390573905383,3.9449918690112757,54.04342254382361
S-Vw2,500.0,44674,44943,565.3794317225111,26.899999999999636,75.66416186621068,0.9868276176830897,565.3714951138297,87.17695482338634,103.3496931096247,2.868694806855703,94.5393076998977
S-Vw2,500.0,44674,44943,565.3794317225111,26.899999999999636,75.66416186621068,0.9868276176830897,565.3714951138297,87.17695482338634,103.3496931096247,2.868694806855703,94.5393076998977
S-Vw2,500.0,44853,45214,741.949297988438,36.100000000000364,73.98940367751662,0.9511312169238011,741.8459546835034,460.9446192428922,57.04179056432401,0.5528660346287783,18.023076641682877
S-Vw2,500.0,44943,45214,563.4649714868574,27.100000000000364,74.8514353266664,0.9369599834510002,563.4041592409668,32.136190949508325,17.577921216971863,0.4261055965292056,19.024243670581612
S-Vw2,500.0,45033,45303,569.9730669319542,27.0,75.99640892426058,0.9339684629134487,569.7308403307723,238.3174386354258,24.349944698418586,1.6447459364849273,60.438677643819034
S-Vw2,500.0,45214,45793,551.3044709261303,57.899999999999636,34.277998192298476,0.9413395097573083,359.6972328056506,274.74702318997566,4.369146138875596,18.726587036505816,34.96519634575417
S-Vw2,500.0,45303,46083,549.3529530844098,78.0,25.354751680818914,0.9547370254583389,200.60667410717002,637.6355353862916,85.07547759968621,15.328652455197698,56.88975241819398
S-Vw2,500.0,45613,46263,592.3426368198125,65.0,32.80666911617423,0.9139648725547328,404.1672372840842,881.8050802630199,7.018961652897654,11.649155214044413,55.69488888729338
S-Vw2,500.0,45993,46593,544.6529874235566,60.0,32.6791792454134,0.9147223138234745,536.6928861953288,984.2228006212263,12.322174970447435,4.5668790422059615,57.07319309968403
S-Vw2,500.0,46263,46773,524.6245999838575,51.0,37.032324704742884,1.0202744731339546,521.0077367469293,395.19502721320765,23.315388307655688,1.2532989424176977,34.447189063104645
S-Vw2,500.0,46593,46953,573.8126966369164,36.0,57.38126966369165,0.9244738091436421,572.9350630521768,120.63508887275343,85.63759133392479,0.9833070388076016,35.8028853391162
S-Vw2,500.0,46682,47043,553.0581520474225,36.100000000000364,55.15261350057343,0.9891346136324964,552.5064923206837,239.87460677430354,103.08084711614009,1.4260630686549924,95.95055515276206
S-Vw2,500.0,46863,47223,566.4240688042337,36.0,56.642406880423366,1.0063585628225242,566.3244053443684,29.80588080790786,46.64102189906792,1.6736191525033726,50.53814546994684
S-Vw2,500.0,47043,47403,602.3323719266627,36.0,60.23323719266628,0.9328401948010439,601.9906838582889,322.97624830017946,3.543002107965577,1.0065909696093998,37.30136994335468
S-Vw2,500.0,47223,47584,596.0873035651894,36.100000000000364,59.443609219796684,0.9470534167287451,595.8475022018002,220.3441460026162,14.477731835010841,0.5502099944279747,17.878743269792775
S-Vw2,500.0,47314,47674,597.1391202254017,36.0,59.71391202254017,0.9740465489765929,596.8679182963597,188.004052724963,15.41679490058224,1.9595033271040212,2.048326006552968
S-Vw2,500.0,47494,47853,560.2024409845035,35.899999999999636,56.17628934663602,0.9450685802452511,558.923944402907,93.20570367897136,77.16861407567097,0.49108930777791376,42.1645659401371
S-Vw2,500.0,47674,48124,677.0795668247883,45.0,54.166365345983074,0.9550457321764106,676.6519579916776,346.4154739078643,142.01566483148187,2.431883875420552,105.24583490712348
S-Vw2,500.0,47853,48213,537.7899578613578,36.0,53.77899578613578,0.911194457592827,537.3440159787026,121.66464676069499,122.03470810106269,1.2052752564343918,63.33959985875387
S-Vw2,500.0,47944,48304,518.0126678729139,36.0,51.80126678729139,0.9026666935607301,516.4504664699738,155.77359938377225,156.98392268545848,3.1533675147526066,91.333942061119
S-Vw2,500.0,48124,48751,579.7183238036232,62.69999999999982,33.28526261073444,0.9136738170363535,540.3173625312536,416.8010778832556,380.0116954371969,4.9063718518806345,297.0983640268569
S-Vw2,500.0,48304,48933,799.3931146120594,62.899999999999636,45.75222913518968,0.8730290086422875,784.1003115036602,260.49265260434936,191.62489839877304,2.7505479106569046,65.54903546338217
S-Vw2,500.0,48573,48933,539.706610113557,36.0,53.9706610113557,0.8262554700779619,536.3880112736318,702.3352133037802,107.72045953150311,1.8278811851965278,5.15105855883754
S-Vw2,500.0,48841,49112,615.4213181461528,27.099999999999454,81.75338543639096,0.8,615.2019064353224,138.30973557451696,119.83703503037435,1.8153938507835605,219.0203920807458
S-Vw2,500.0,48933,49472,571.3443706354883,53.900000000000546,38.16029191628455,0.8364591739585555,570.0084019547775,315.15393563452164,218.9788024961468,3.800545104963539,89.18821122281346
S-Vw2,500.0,49112,49652,684.5315684445668,54.00000000000091,45.635437896303685,0.8186868303055835,683.5948058800813,545.5153483864146,201.84284041209085,3.0380096063487616,40.58765573474783
S-Vw2,500.0,49382,49652,532.3342864994192,27.0,70.97790486658924,0.8,532.2716802326639,134.86964089614696,38.119243817383904,0.7788251333688685,75.84286353335081
