held_out,draw,scenario,shape_median_m,shape_p95_m,drift_pct
new_senior-2026-08-30_16-36-55,16,3 contributors,1.2386441900471423,5.5002682540933625,3.0501104029849024
new_senior-2026-08-30_16-36-55,16,faulty contributor alone,4.833444101609231,39.06696171094638,9.842465283002797
new_senior-2026-08-30_16-36-55,16,"3 incl. faulty, averaged",2.1640625002938463,14.672469999726296,3.493694308007967
new_senior-2026-08-30_16-36-55,16,"3 incl. faulty, median",1.5734778846754351,6.194074035097469,3.0501104029849024
new_senior-2026-08-30_16-36-55,17,1 contributor,1.7048963198530542,5.897179828174859,1.580091808070534
new_senior-2026-08-30_16-36-55,17,3 contributors,1.2350895269474353,5.389814717037401,2.7022464682285197
new_senior-2026-08-30_16-36-55,17,faulty contributor alone,7.232040250239937,42.86937732381327,12.146326745081472
new_senior-2026-08-30_16-36-55,17,"3 incl. faulty, averaged",2.5499967127535585,13.678573425910464,4.8459272808384375
new_senior-2026-08-30_16-36-55,17,"3 incl. faulty, median",1.2591631340978657,5.618428591564333,2.7022464682285197
new_senior-2026-08-30_16-36-55,18,1 contributor,1.6251173047512995,9.628050063219964,2.1971767686479167
new_senior-2026-08-30_16-36-55,18,3 contributors,1.483957083160873,7.344815999898809,2.122950375056377
new_senior-2026-08-30_16-36-55,18,faulty contributor alone,2.5323280645305517,40.64442570378301,12.235137622100025
new_senior-2026-08-30_16-36-55,18,"3 incl. faulty, averaged",2.461034691965545,11.989104804934275,2.853213147964663
new_senior-2026-08-30_16-36-55,18,"3 incl. faulty, median",1.5897322020833424,7.068779117404092,2.7134925084151638
new_senior-2026-08-30_16-36-55,19,1 contributor,1.7507734799107526,6.489106106170487,2.509652292791415
new_senior-2026-08-30_16-36-55,19,3 contributors,1.2236009417187421,6.490820445321845,2.473042384817588
new_senior-2026-08-30_16-36-55,19,faulty contributor alone,2.1359667198665244,38.1136408658178,15.02486111621103
new_senior-2026-08-30_16-36-55,19,"3 incl. faulty, averaged",1.7774685785177475,13.422963938718883,4.976989054174796
new_senior-2026-08-30_16-36-55,19,"3 incl. faulty, median",1.2902200765257528,6.490497306883976,2.6055678124455026
new_senior-2026-08-30_16-43-04,0,1 contributor,2.1298977958519183,6.36110079210634,2.1726406768033555
new_senior-2026-08-30_16-43-04,0,3 contributors,1.9905551633725593,5.942562467764362,2.322338026174318
new_senior-2026-08-30_16-43-04,0,faulty contributor alone,7.439226279355019,41.18701190380341,12.790657386531207
new_senior-2026-08-30_16-43-04,0,"3 incl. faulty, averaged",4.784779589741303,12.464573433375719,6.168239072299751
new_senior-2026-08-30_16-43-04,0,"3 incl. faulty, median",1.9913954265657603,5.942562467764362,2.3274293449199193
new_senior-2026-08-30_16-43-04,0,"all others, median",1.3043748312570866,2.881923726914386,2.5092236579778757
new_senior-2026-08-30_16-43-04,1,1 contributor,2.540293204316019,6.1844269605139,1.9112846176043616
new_senior-2026-08-30_16-43-04,1,3 contributors,1.3104745413454495,3.2666615310717035,2.6162656342240407
new_senior-2026-08-30_16-43-04,1,faulty contributor alone,4.655427019004993,40.252602162187884,15.018272385902067
new_senior-2026-08-30_16-43-04,1,"3 incl. faulty, averaged",2.265344850091408,12.450466683603784,4.775461508167787
new_senior-2026-08-30_16-43-04,1,"3 incl. faulty, median",1.2066444666054472,3.240988259671991,1.730883209626157
new_senior-2026-08-30_16-43-04,2,1 contributor,2.76700715289169,9.787224342973065,6.4908490991955645
new_senior-2026-08-30_16-43-04,2,3 contributors,1.6498057133898338,5.101378998924879,2.6312967764096786
new_senior-2026-08-30_16-43-04,2,faulty contributor alone,3.899474474423882,39.00035273245133,6.941948403299122
new_senior-2026-08-30_16-43-04,2,"3 incl. faulty, averaged",3.6093231166258586,14.0285735887048,5.279219676536022
new_senior-2026-08-30_16-43-04,2,"3 incl. faulty, median",2.0214040869908243,5.101378998924879,2.6312967764096786
new_senior-2026-08-30_16-43-04,3,1 contributor,1.7838577322929452,4.3194019585883545,0.8975546099621001
new_senior-2026-08-30_16-43-04,3,3 contributors,1.016273367380494,3.908654558387932,0.9467596095351124
new_senior-2026-08-30_16-43-04,3,faulty contributor alone,2.195643579873031,45.76993912189601,7.839291689697178
new_senior-2026-08-30_16-43-04,3,"3 incl. faulty, averaged",1.9307802860560896,17.109806709086953,4.201066711874336
new_senior-2026-08-30_16-43-04,3,"3 incl. faulty, median",1.016273367380494,3.9505738804611013,0.9566008541302725
new_senior-2026-08-30_16-43-04,4,1 contributor,2.1026066753665176,32.313983749359174,1.209646074183077
new_senior-2026-08-30_16-43-04,4,3 contributors,0.9026143574888075,3.4768685775604435,1.0738550188434326
new_senior-2026-08-30_16-43-04,4,faulty contributor alone,3.2237162255706298,39.13729882096507,12.426331556220052
new_senior-2026-08-30_16-43-04,4,"3 incl. faulty, averaged",2.9022573795629274,12.030507313180083,3.633496602984929
new_senior-2026-08-30_16-43-04,4,"3 incl. faulty, median",1.1806604888533114,3.4670532638780234,1.6932805359423024
new_senior-2026-08-30_16-43-04,5,1 contributor,3.1353499951160546,32.93013222390668,8.100913456956011
new_senior-2026-08-30_16-43-04,5,3 contributors,1.901691671321701,5.825980533009128,1.2477885297913272
new_senior-2026-08-30_16-43-04,5,faulty contributor alone,4.755125898823633,39.32540234606707,11.317661498061598
new_senior-2026-08-30_16-43-04,5,"3 incl. faulty, averaged",3.572564720045548,12.94115719907111,7.259517452910914
new_senior-2026-08-30_16-43-04,5,"3 incl. faulty, median",1.9265156860709345,6.154602819738497,7.287600050772752
new_senior-2026-08-30_16-43-04,6,1 contributor,1.7838577322929452,4.3194019585883545,0.8975546099621001
new_senior-2026-08-30_16-43-04,6,3 contributors,2.243172108485713,4.253124016858823,0.905620890957077
new_senior-2026-08-30_16-43-04,6,faulty contributor alone,7.359435300970445,43.83138095281583,10.25612366532999
new_senior-2026-08-30_16-43-04,6,"3 incl. faulty, averaged",3.9036685918615324,14.506393219897571,3.022523007402136
new_senior-2026-08-30_16-43-04,6,"3 incl. faulty, median",2.243172108485713,4.253656529161314,0.9099402768368502
new_senior-2026-08-30_16-43-04,7,1 contributor,2.5948676002785382,7.845800083548925,1.376619818344623
new_senior-2026-08-30_16-43-04,7,3 contributors,2.3216003575007402,6.011731279802539,1.6579381701095488
new_senior-2026-08-30_16-43-04,7,faulty contributor alone,3.1775908289887584,40.49272423719956,9.457650480577552
new_senior-2026-08-30_16-43-04,7,"3 incl. faulty, averaged",3.7649914720520123,12.80247419917452,2.904655771145596
new_senior-2026-08-30_16-43-04,7,"3 incl. faulty, median",2.2853296821645133,6.063251808503167,1.6579381701095488
new_senior-2026-08-30_16-43-04,8,1 contributor,3.1353499951160546,32.93013222390668,8.100913456956011
new_senior-2026-08-30_16-43-04,8,3 contributors,1.5077255672435812,3.7573844230748503,1.3410623945236786
new_senior-2026-08-30_16-43-04,8,faulty contributor alone,3.143916860901056,38.532060202742294,9.18230077005328
new_senior-2026-08-30_16-43-04,8,"3 incl. faulty, averaged",2.897055660699182,11.084786947559136,2.4972732937561517
new_senior-2026-08-30_16-43-04,8,"3 incl. faulty, median",1.0806175283420094,3.4687517391160654,1.143301026502597
new_senior-2026-08-30_16-43-04,9,1 contributor,2.540293204316019,6.1844269605139,1.9112846176043616
new_senior-2026-08-30_16-43-04,9,3 contributors,1.547278893601426,3.6526268992629416,0.6467046590827787
new_senior-2026-08-30_16-43-04,9,faulty contributor alone,3.2284733871554723,39.90067052767405,9.871143023020675
new_senior-2026-08-30_16-43-04,9,"3 incl. faulty, averaged",2.294249872702214,12.075941423812502,2.8221304178689546
new_senior-2026-08-30_16-43-04,9,"3 incl. faulty, median",1.541996588183045,3.643832559914952,1.2647640961089441
new_senior-2026-08-30_16-43-04,10,1 contributor,2.5948676002785382,7.845800083548925,1.376619818344623
new_senior-2026-08-30_16-43-04,10,3 contributors,2.225490573154928,5.947735251308467,2.3749524942202718
new_senior-2026-08-30_16-43-04,10,faulty contributor alone,5.3762111694792445,38.21717524557833,8.56174021119219
new_senior-2026-08-30_16-43-04,10,"3 incl. faulty, averaged",4.08060184441557,11.811152784375645,5.077610497244617
new_senior-2026-08-30_16-43-04,10,"3 incl. faulty, median",2.270768448347462,5.978921589048689,2.3749524942202718
new_senior-2026-08-30_16-43-04,11,1 contributor,1.6690012633009295,11.167636564158583,1.3004260688530351
new_senior-2026-08-30_16-43-04,11,3 contributors,1.4976188835625994,3.032002197940908,2.4933233215994424
new_senior-2026-08-30_16-43-04,11,faulty contributor alone,3.782344134385035,38.049700367558735,9.514673398768917
new_senior-2026-08-30_16-43-04,11,"3 incl. faulty, averaged",2.190753718018926,12.72829501805214,3.900234038531899
new_senior-2026-08-30_16-43-04,11,"3 incl. faulty, median",1.487525646880163,3.032002197940908,2.4933233215994424
new_senior-2026-08-30_16-43-04,12,1 contributor,1.357555654370525,4.675285904215769,3.830821142345097
new_senior-2026-08-30_16-43-04,12,3 contributors,1.150869613882281,3.9712512262660704,2.4173189339305883
new_senior-2026-08-30_16-43-04,12,faulty contributor alone,3.872239484648984,40.18540767779058,10.835497995852386
new_senior-2026-08-30_16-43-04,12,"3 incl. faulty, averaged",2.094846325114138,13.022829104432992,3.1824548242136634
new_senior-2026-08-30_16-43-04,12,"3 incl. faulty, median",1.2584643448944899,3.9768921329350957,2.4173189339305883
new_senior-2026-08-30_16-43-04,13,1 contributor,2.1298977958519183,6.36110079210634,2.1726406768033555
new_senior-2026-08-30_16-43-04,13,3 contributors,1.7764481377946997,4.133887976096493,0.44317689165321644
new_senior-2026-08-30_16-43-04,13,faulty contributor alone,8.861871943779217,37.5487290344957,11.213294934850333
new_senior-2026-08-30_16-43-04,13,"3 incl. faulty, averaged",3.417756166951699,12.04358074352333,2.35125537512971
new_senior-2026-08-30_16-43-04,13,"3 incl. faulty, median",1.726803784161854,4.129780774097017,0.4060146467825996
new_senior-2026-08-30_16-43-04,14,1 contributor,1.6690012633009295,11.167636564158583,1.3004260688530351
new_senior-2026-08-30_16-43-04,14,3 contributors,1.0945920539350493,2.8010182770926555,2.8754979050489404
new_senior-2026-08-30_16-43-04,14,faulty contributor alone,1.555071537045976,38.83153530104345,11.607616974728666
new_senior-2026-08-30_16-43-04,14,"3 incl. faulty, averaged",3.383846254656136,12.756402943725668,3.814632887812061
new_senior-2026-08-30_16-43-04,14,"3 incl. faulty, median",1.261323746647295,3.4011153400334906,0.9861358605582745
new_senior-2026-08-30_16-43-04,15,1 contributor,2.1298977958519183,6.36110079210634,2.1726406768033555
new_senior-2026-08-30_16-43-04,15,3 contributors,2.1537382626340356,6.105260941976376,2.203278369182392
new_senior-2026-08-30_16-43-04,15,faulty contributor alone,5.3762111694792445,38.46011516421324,8.544631001799628
new_senior-2026-08-30_16-43-04,15,"3 incl. faulty, averaged",4.26810215725314,12.59763103591079,4.836977033761726
new_senior-2026-08-30_16-43-04,15,"3 incl. faulty, median",2.0216488462384086,6.105260941976376,2.203278369182392
new_senior-2026-08-30_16-43-04,16,1 contributor,2.76700715289169,9.787224342973065,6.4908490991955645
new_senior-2026-08-30_16-43-04,16,3 contributors,1.7982995889975186,3.068146971367849,1.278742304135442
new_senior-2026-08-30_16-43-04,16,faulty contributor alone,2.488896751338824,38.78954110857355,10.0498962622517
new_senior-2026-08-30_16-43-04,16,"3 incl. faulty, averaged",2.8291380836245015,11.671441841057854,3.0254308153932765
new_senior-2026-08-30_16-43-04,16,"3 incl. faulty, median",1.6834649150541807,3.027999606034805,1.278742304135442
new_senior-2026-08-30_16-43-04,17,1 contributor,2.5948676002785382,7.845800083548925,1.376619818344623
new_senior-2026-08-30_16-43-04,17,3 contributors,2.051755782880931,6.094246362456886,1.4945751636009001
new_senior-2026-08-30_16-43-04,17,faulty contributor alone,4.609216364242071,40.71018586983282,17.662475862696965
new_senior-2026-08-30_16-43-04,17,"3 incl. faulty, averaged",3.397462874975428,12.433998846594594,5.4519538386405815
new_senior-2026-08-30_16-43-04,17,"3 incl. faulty, median",1.932092943979378,6.095289445564649,1.6854123750679812
new_senior-2026-08-30_16-43-04,18,1 contributor,3.1353499951160546,32.93013222390668,8.100913456956011
new_senior-2026-08-30_16-43-04,18,3 contributors,1.2010202222177693,2.863828775709735,2.311453297462687
new_senior-2026-08-30_16-43-04,18,faulty contributor alone,2.5757231454964353,39.24791786714493,6.9380742663684165
new_senior-2026-08-30_16-43-04,18,"3 incl. faulty, averaged",2.577827680511709,11.833128543607627,2.908997954905461
new_senior-2026-08-30_16-43-04,18,"3 incl. faulty, median",1.3301675254887482,3.043510669529861,1.140443964281291
new_senior-2026-08-30_16-43-04,19,1 contributor,2.540293204316019,6.1844269605139,1.9112846176043616
new_senior-2026-08-30_16-43-04,19,3 contributors,1.547278893601426,3.6526268992629416,0.6467046590827787
new_senior-2026-08-30_16-43-04,19,faulty contributor alone,3.2386522564091416,39.58045016949814,16.2615475813913
new_senior-2026-08-30_16-43-04,19,"3 incl. faulty, averaged",2.277395936554814,12.686523497341412,5.136102154783724
new_senior-2026-08-30_16-43-04,19,"3 incl. faulty, median",1.7912946955747446,3.593727997126077,2.105410699201416
948G_RVV-2026-08-31_08-26-28,0,1 contributor,2.8994895753459407,41.615890078053596,7.765110835192711
948G_RVV-2026-08-31_08-26-28,0,3 contributors,2.284504693722354,8.132085800676274,1.8362405878217047
948G_RVV-2026-08-31_08-26-28,0,faulty contributor alone,5.757961071606523,40.70823126614741,9.692035062179722
948G_RVV-2026-08-31_08-26-28,0,"3 incl. faulty, averaged",4.460967508083484,14.886315740357604,3.9883279075517573
948G_RVV-2026-08-31_08-26-28,0,"3 incl. faulty, median",2.6784169570922156,8.056856731989877,2.0133301491552427
948G_RVV-2026-08-31_08-26-28,0,"all others, median",2.4236051061281216,6.5522282916149805,1.758974353200909
948G_RVV-2026-08-31_08-26-28,1,1 contributor,4.469271102366663,8.98315034261618,8.2540457411314
948G_RVV-2026-08-31_08-26-28,1,3 contributors,2.3175437797296135,26.900084991573504,0.8762659320554886
948G_RVV-2026-08-31_08-26-28,1,faulty contributor alone,6.182445081051293,44.87977916786118,18.285650282897944
948G_RVV-2026-08-31_08-26-28,1,"3 incl. faulty, averaged",4.67657688154596,25.527073550835272,6.154935251347659
948G_RVV-2026-08-31_08-26-28,1,"3 incl. faulty, median",2.351408861404866,34.73702846049319,2.0845380235786504
948G_RVV-2026-08-31_08-26-28,2,1 contributor,4.469271102366663,8.98315034261618,8.2540457411314
948G_RVV-2026-08-31_08-26-28,2,3 contributors,3.7239230879233522,7.637965991944078,8.78978530170225
948G_RVV-2026-08-31_08-26-28,2,faulty contributor alone,5.861641505956351,41.81183695538617,9.242148267024454
948G_RVV-2026-08-31_08-26-28,2,"3 incl. faulty, averaged",6.0860559654289865,14.429698260369115,9.009921820462985
948G_RVV-2026-08-31_08-26-28,2,"3 incl. faulty, median",3.69245117225754,7.6184360605839725,8.78978530170225
948G_RVV-2026-08-31_08-26-28,3,1 contributor,3.5993129464975313,9.235319189515566,13.181618557300057
948G_RVV-2026-08-31_08-26-28,3,3 contributors,1.5829290511562915,6.8597821333718745,1.8246666768932451
948G_RVV-2026-08-31_08-26-28,3,faulty contributor alone,2.940810697944711,41.61656812632472,3.4979503384637938
948G_RVV-2026-08-31_08-26-28,3,"3 incl. faulty, averaged",2.7277930971848057,15.724893571731902,13.761037527532329
948G_RVV-2026-08-31_08-26-28,3,"3 incl. faulty, median",2.0311112908745788,8.670042064740517,13.855329918537464
948G_RVV-2026-08-31_08-26-28,4,1 contributor,2.6328735700288006,7.072430760249237,5.485386952790316
948G_RVV-2026-08-31_08-26-28,4,3 contributors,2.369699208909696,6.926398533051973,4.923806443305275
948G_RVV-2026-08-31_08-26-28,4,faulty contributor alone,5.701941761299885,41.90627841553161,10.835044232038962
948G_RVV-2026-08-31_08-26-28,4,"3 incl. faulty, averaged",3.3982771315479905,16.8378996683162,4.75250579739621
948G_RVV-2026-08-31_08-26-28,4,"3 incl. faulty, median",2.864790586322986,6.8770004100101785,4.923806443305275
948G_RVV-2026-08-31_08-26-28,5,1 contributor,1.8369444342990735,14.691617617951614,1.0190095610088044
948G_RVV-2026-08-31_08-26-28,5,3 contributors,1.9007558197129457,8.100979779458436,1.0701081457765915
948G_RVV-2026-08-31_08-26-28,5,faulty contributor alone,10.426130860156952,43.69655239874055,16.986121409039438
948G_RVV-2026-08-31_08-26-28,5,"3 incl. faulty, averaged",4.380182226387788,15.77038072013929,5.259484402322204
948G_RVV-2026-08-31_08-26-28,5,"3 incl. faulty, median",2.4841990566532655,8.217360258284936,1.0550779611386987
948G_RVV-2026-08-31_08-26-28,6,1 contributor,4.469271102366663,8.98315034261618,8.2540457411314
948G_RVV-2026-08-31_08-26-28,6,3 contributors,3.705659497954119,7.392057711224513,4.242209754078209
948G_RVV-2026-08-31_08-26-28,6,faulty contributor alone,5.747309641354908,43.46738600802186,15.080576272576943
948G_RVV-2026-08-31_08-26-28,6,"3 incl. faulty, averaged",4.87725064570539,16.559472121977088,9.448040768321862
948G_RVV-2026-08-31_08-26-28,6,"3 incl. faulty, median",4.341488089819917,7.633984117386994,7.381769040287809
948G_RVV-2026-08-31_08-26-28,7,1 contributor,2.8539529437544697,8.209721664401481,0.9962967908842144
948G_RVV-2026-08-31_08-26-28,7,3 contributors,2.032090258749692,26.842320539605996,1.0076417350871945
948G_RVV-2026-08-31_08-26-28,7,faulty contributor alone,5.257252340267133,46.57792606278799,11.17255758885305
948G_RVV-2026-08-31_08-26-28,7,"3 incl. faulty, averaged",4.959365493661964,26.071073885861367,3.0725654493168113
948G_RVV-2026-08-31_08-26-28,7,"3 incl. faulty, median",2.1357631229692604,33.30290901593039,1.0908590366731883
948G_RVV-2026-08-31_08-26-28,8,1 contributor,3.801357443463841,7.81622128108918,4.095183760965796
948G_RVV-2026-08-31_08-26-28,8,3 contributors,2.1362923942785,5.218799726983864,4.462530498922655
948G_RVV-2026-08-31_08-26-28,8,faulty contributor alone,4.419215193710109,43.74164615104999,17.37621018019427
948G_RVV-2026-08-31_08-26-28,8,"3 incl. faulty, averaged",2.711291309663725,16.407311915064,9.384963770734158
948G_RVV-2026-08-31_08-26-28,8,"3 incl. faulty, median",2.127851871912573,5.22761790791737,4.462530498922655
948G_RVV-2026-08-31_08-26-28,9,1 contributor,3.801357443463841,7.81622128108918,4.095183760965796
948G_RVV-2026-08-31_08-26-28,9,3 contributors,2.1322004731347963,4.484976454297328,1.3269158667984304
948G_RVV-2026-08-31_08-26-28,9,faulty contributor alone,3.0376978440591893,43.7612383680122,17.311193141620254
948G_RVV-2026-08-31_08-26-28,9,"3 incl. faulty, averaged",3.3169474004705624,17.61440724590267,5.819169194165909
948G_RVV-2026-08-31_08-26-28,9,"3 incl. faulty, median",2.3365579031142003,5.93113436850033,2.015031283160344
948G_RVV-2026-08-31_08-26-28,10,1 contributor,1.8369444342990735,14.691617617951614,1.0190095610088044
948G_RVV-2026-08-31_08-26-28,10,3 contributors,2.2323638794081133,7.550403313443906,1.3867574938051428
948G_RVV-2026-08-31_08-26-28,10,faulty contributor alone,5.867962500764925,42.96738948554075,16.104659218099684
948G_RVV-2026-08-31_08-26-28,10,"3 incl. faulty, averaged",5.630848200932297,14.874493820905645,5.901638714699499
948G_RVV-2026-08-31_08-26-28,10,"3 incl. faulty, median",2.286863179778348,7.580658362431925,4.248666974619731
948G_RVV-2026-08-31_08-26-28,11,1 contributor,3.801357443463841,7.81622128108918,4.095183760965796
948G_RVV-2026-08-31_08-26-28,11,3 contributors,2.9290026238066993,6.961480032758564,2.073678044558478
948G_RVV-2026-08-31_08-26-28,11,faulty contributor alone,6.124609468956985,39.45447553122387,9.453355706375646
948G_RVV-2026-08-31_08-26-28,11,"3 incl. faulty, averaged",5.392607950784733,14.556450950950834,3.507221593400995
948G_RVV-2026-08-31_08-26-28,11,"3 incl. faulty, median",3.4481285111461046,6.944193772270297,2.073678044558478
948G_RVV-2026-08-31_08-26-28,12,1 contributor,3.801357443463841,7.81622128108918,4.095183760965796
948G_RVV-2026-08-31_08-26-28,12,3 contributors,2.324154506760638,6.69684366371918,4.556461935320376
948G_RVV-2026-08-31_08-26-28,12,faulty contributor alone,3.7937853732309565,41.93127709905133,6.8827980675345275
948G_RVV-2026-08-31_08-26-28,12,"3 incl. faulty, averaged",4.149988000719302,16.532264546275666,13.792879347907153
948G_RVV-2026-08-31_08-26-28,12,"3 incl. faulty, median",3.1883039934426582,7.6263906164777415,13.818287290143246
948G_RVV-2026-08-31_08-26-28,13,1 contributor,2.6328735700288006,7.072430760249237,5.485386952790316
948G_RVV-2026-08-31_08-26-28,13,3 contributors,2.284504693722354,8.132085800676274,1.8362405878217047
948G_RVV-2026-08-31_08-26-28,13,faulty contributor alone,4.4385718540601165,42.75424277740887,9.858978775620388
948G_RVV-2026-08-31_08-26-28,13,"3 incl. faulty, averaged",3.3662210101990566,14.926549209048249,4.825039532504359
948G_RVV-2026-08-31_08-26-28,13,"3 incl. faulty, median",2.116854027532357,7.385337059206268,4.601253524184212
948G_RVV-2026-08-31_08-26-28,14,1 contributor,4.469271102366663,8.98315034261618,8.2540457411314
948G_RVV-2026-08-31_08-26-28,14,3 contributors,2.119997812922511,7.501335283747397,0.9555797303144438
948G_RVV-2026-08-31_08-26-28,14,faulty contributor alone,5.852228884381014,42.75066741563836,9.860210196437375
948G_RVV-2026-08-31_08-26-28,14,"3 incl. faulty, averaged",5.215123117332877,15.401660734927903,5.315229734767035
948G_RVV-2026-08-31_08-26-28,14,"3 incl. faulty, median",2.129462393194819,7.350873827213607,1.0514961394737987
948G_RVV-2026-08-31_08-26-28,15,1 contributor,2.8994895753459407,41.615890078053596,7.765110835192711
948G_RVV-2026-08-31_08-26-28,15,3 contributors,2.880549857147284,6.338008351515062,2.012733670473433
948G_RVV-2026-08-31_08-26-28,15,faulty contributor alone,5.861641505956351,41.43725641544877,9.13988588916197
948G_RVV-2026-08-31_08-26-28,15,"3 incl. faulty, averaged",4.501331328033922,14.409155730273495,3.44813733476949
948G_RVV-2026-08-31_08-26-28,15,"3 incl. faulty, median",3.4042755366500366,6.339568036583457,2.012733670473433
948G_RVV-2026-08-31_08-26-28,16,1 contributor,4.469271102366663,8.98315034261618,8.2540457411314
948G_RVV-2026-08-31_08-26-28,16,3 contributors,2.115195878495374,5.649613501303166,13.910371261165574
948G_RVV-2026-08-31_08-26-28,16,faulty contributor alone,5.272994675126446,45.2390067921814,7.242583582949799
948G_RVV-2026-08-31_08-26-28,16,"3 incl. faulty, averaged",3.727909799339908,17.856741912777387,13.826945868455125
948G_RVV-2026-08-31_08-26-28,16,"3 incl. faulty, median",2.16548804079866,5.69649265654299,13.910371261165574
948G_RVV-2026-08-31_08-26-28,17,1 contributor,2.679024531537685,8.177661161007618,1.3652572143617814
948G_RVV-2026-08-31_08-26-28,17,3 contributors,2.507006081766404,8.132458832851594,1.3869188674989268
948G_RVV-2026-08-31_08-26-28,17,faulty contributor alone,5.253228438713175,44.094415680601145,6.7563993202713295
948G_RVV-2026-08-31_08-26-28,17,"3 incl. faulty, averaged",2.6784309907028394,15.300066605856388,3.2449002466261003
948G_RVV-2026-08-31_08-26-28,17,"3 incl. faulty, median",2.507006081766404,8.117496804719414,1.3869188674989268
948G_RVV-2026-08-31_08-26-28,18,1 contributor,2.8539529437544697,8.209721664401481,0.9962967908842144
948G_RVV-2026-08-31_08-26-28,18,3 contributors,3.437240129944307,8.376048157127105,8.244717725063012
948G_RVV-2026-08-31_08-26-28,18,faulty contributor alone,5.527988919534668,41.83916864281897,10.347221012584273
948G_RVV-2026-08-31_08-26-28,18,"3 incl. faulty, averaged",5.477932202953268,14.72964677140314,8.67717002540711
948G_RVV-2026-08-31_08-26-28,18,"3 incl. faulty, median",3.383335858478615,7.615354144936237,8.244717725063012
948G_RVV-2026-08-31_08-26-28,19,1 contributor,3.553769252110819,7.987928455050541,1.7623287434804042
948G_RVV-2026-08-31_08-26-28,19,3 contributors,2.703767323596028,7.511763885356022,1.4453563507958274
948G_RVV-2026-08-31_08-26-28,19,faulty contributor alone,6.238877847884961,41.43420522733678,17.752367752453896
948G_RVV-2026-08-31_08-26-28,19,"3 incl. faulty, averaged",3.975624814468516,16.459946427864836,7.596627046357116
948G_RVV-2026-08-31_08-26-28,19,"3 incl. faulty, median",3.522730642041263,8.435339577610934,3.4379884904894396
94CC_6RQ-2026-08-31_08-29-54,0,1 contributor,3.4614849179426663,45.79813213389814,0.9910401832660171
94CC_6RQ-2026-08-31_08-29-54,0,3 contributors,1.5920654090436392,11.707201656237702,1.765153884206346
94CC_6RQ-2026-08-31_08-29-54,0,faulty contributor alone,3.788655145583226,41.44010835445827,9.393561081432058
94CC_6RQ-2026-08-31_08-29-54,0,"3 incl. faulty, averaged",3.1674561077639387,22.275378062014557,3.226811734557109
94CC_6RQ-2026-08-31_08-29-54,0,"3 incl. faulty, median",2.5295746859799517,11.67505700219711,1.124284620123497
94CC_6RQ-2026-08-31_08-29-54,0,"all others, median",1.4143806277275663,13.343132333693827,1.6727238038544796
94CC_6RQ-2026-08-31_08-29-54,1,1 contributor,1.740702593982891,14.336859497217008,1.043684276826192
94CC_6RQ-2026-08-31_08-29-54,1,3 contributors,1.5480256356911806,14.515465751109971,1.6339899014339672
94CC_6RQ-2026-08-31_08-29-54,1,faulty contributor alone,7.420310481627139,45.8875408423727,10.649321954130576
94CC_6RQ-2026-08-31_08-29-54,1,"3 incl. faulty, averaged",4.686414613055325,23.702214641844417,5.6551600899018295
94CC_6RQ-2026-08-31_08-29-54,1,"3 incl. faulty, median",1.6026213077905442,14.51474120597067,1.6339899014339672
94CC_6RQ-2026-08-31_08-29-54,2,1 contributor,4.805831857965789,18.58556874689223,13.083561252313732
94CC_6RQ-2026-08-31_08-29-54,2,3 contributors,3.0294752679178445,18.586973534317703,13.769710277879698
94CC_6RQ-2026-08-31_08-29-54,2,faulty contributor alone,3.781206123332593,41.48086708524988,7.977663546737468
94CC_6RQ-2026-08-31_08-29-54,2,"3 incl. faulty, averaged",6.872526132487418,26.796466782465814,13.819768688664253
94CC_6RQ-2026-08-31_08-29-54,2,"3 incl. faulty, median",3.5255693482994834,18.587093124232172,13.769710277879698
94CC_6RQ-2026-08-31_08-29-54,3,1 contributor,3.0655405095879136,9.929163261937669,2.243556792813931
94CC_6RQ-2026-08-31_08-29-54,3,3 contributors,2.3329367848098226,13.325966554917535,4.465100395506426
94CC_6RQ-2026-08-31_08-29-54,3,faulty contributor alone,9.460607135515215,57.83553830655212,9.101795605822016
94CC_6RQ-2026-08-31_08-29-54,3,"3 incl. faulty, averaged",4.529046438455552,27.140208975059355,4.546074272282774
94CC_6RQ-2026-08-31_08-29-54,3,"3 incl. faulty, median",2.2775217814925464,13.321416589551829,4.465100395506426
94CC_6RQ-2026-08-31_08-29-54,4,1 contributor,1.9701398866733983,13.300571466841271,1.253248576857482
94CC_6RQ-2026-08-31_08-29-54,4,3 contributors,1.549440863085068,13.414368637874643,0.752348604269688
94CC_6RQ-2026-08-31_08-29-54,4,faulty contributor alone,7.824361310643847,38.59206504353101,8.369907810897244
94CC_6RQ-2026-08-31_08-29-54,4,"3 incl. faulty, averaged",3.4686509146266307,27.94601489815837,4.981265035419904
94CC_6RQ-2026-08-31_08-29-54,4,"3 incl. faulty, median",1.7937511249029159,13.412287949023783,0.752348604269688
94CC_6RQ-2026-08-31_08-29-54,5,1 contributor,3.4614849179426663,45.79813213389814,0.9910401832660171
94CC_6RQ-2026-08-31_08-29-54,5,3 contributors,1.4666557481094267,44.18890960627091,0.8927282735877838
94CC_6RQ-2026-08-31_08-29-54,5,faulty contributor alone,2.570654751615314,57.79685259654563,3.2904831416510616
94CC_6RQ-2026-08-31_08-29-54,5,"3 incl. faulty, averaged",2.6036073191796385,39.548517600945814,5.105361802737305
